date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:41	5415/5415	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:41%20GMT	http://localhost/Hyper-v-module/creating-pool-of-external-ip-addresses	C:/My%20Web%20Sites/something/localhost/Hyper-v-module/creating-pool-of-external-ip-addresses-2.html	(from http://localhost/Hyper-v-module/index)
13:01:41	5590/5590	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:41%20GMT	http://localhost/Hyper-v-module/creating-virtual-server	C:/My%20Web%20Sites/something/localhost/Hyper-v-module/creating-virtual-server-2.html	(from http://localhost/Hyper-v-module/index)
13:01:41	44988/44988	---M--	200	added ('OK')	image/png	etag:%22078b7411ab1cb1:0%22	http://localhost/Media/Images/dnp_hosted_crm_solution_installation_tasks/image009.png	C:/My%20Web%20Sites/something/localhost/Media/Images/dnp_hosted_crm_solution_installation_tasks/image009.png	(from http://localhost/CRM-module/wsp-hosted-crm-solution-installation-tasks)
13:01:41	5377/5377	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:41%20GMT	http://localhost/Hyper-v-module/creating-hosting-plan	C:/My%20Web%20Sites/something/localhost/Hyper-v-module/creating-hosting-plan-2.html	(from http://localhost/Hyper-v-module/index)
13:01:42	4973/4973	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:41%20GMT	http://localhost/Hyper-v-module/creating-user-account	C:/My%20Web%20Sites/something/localhost/Hyper-v-module/creating-user-account-2.html	(from http://localhost/Hyper-v-module/index)
13:01:42	5405/5405	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:42%20GMT	http://localhost/Hyper-v-module/allocating-hosting-space-ip-addresses	C:/My%20Web%20Sites/something/localhost/Hyper-v-module/allocating-hosting-space-ip-addresses-2.html	(from http://localhost/Hyper-v-module/index)
13:01:42	4205/4205	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:42%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2FHyper-v-module%2Findex	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOndd92.html	(from http://localhost/Hyper-v-module/index)
13:01:43	4217/4217	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:42%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Findex-tr-TR	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn711e.html	(from http://localhost/hyper-v-module/index-tr-TR)
13:01:43	14561/14561	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:42%20GMT	http://localhost/hyper-v-module/installing-and-configuring-hyper-v-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/installing-and-configuring-hyper-v-tr-TR.html	(from http://localhost/hyper-v-module/installing-and-configuring-hyper-v)
13:01:44	4263/4263	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:43%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Finstalling-and-configuring-hyper-v	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn5cf4.html	(from http://localhost/hyper-v-module/installing-and-configuring-hyper-v)
13:01:44	16245/16245	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:43%20GMT	http://localhost/hyper-v-module/websitepanel-vps-configurations-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/websitepanel-vps-configurations-tr-TR.html	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:01:53	56511/56511	---M--	200	added ('OK')	image/png	etag:%220b732feef8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb.png	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:01:54	131072/131072	---M--	200	added ('OK')	image/png	etag:%22078b7411ab1cb1:0%22	http://localhost/Media/Images/dnp_hosted_crm_solution_installation_tasks/image007.png	C:/My%20Web%20Sites/something/localhost/Media/Images/dnp_hosted_crm_solution_installation_tasks/image007.png	(from http://localhost/CRM-module/wsp-hosted-crm-solution-installation-tasks)
13:01:54	4257/4257	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:53%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fwebsitepanel-vps-configurations	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnc490.html	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:01:55	18299/18299	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:55%20GMT	http://localhost/hyper-v-module/installing-websitepanel-components-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/installing-websitepanel-components-tr-TR.html	(from http://localhost/hyper-v-module/installing-websitepanel-components)
13:01:55	4263/4263	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:55%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Finstalling-websitepanel-components	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn2135.html	(from http://localhost/hyper-v-module/installing-websitepanel-components)
13:01:56	12771/12771	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:56%20GMT	http://localhost/hyper-v-module/creating-solution-folders-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-solution-folders-tr-TR.html	(from http://localhost/hyper-v-module/creating-solution-folders)
13:01:56	4245/4245	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:56%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-solution-folders	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn4158.html	(from http://localhost/hyper-v-module/creating-solution-folders)
13:01:57	6080/6080	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:56%20GMT	http://localhost/hyper-v-module/creating-os-templates-library-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-os-templates-library-tr-TR.html	(from http://localhost/hyper-v-module/creating-os-templates-library)
13:01:57	4253/4253	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:57%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-os-templates-library	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn9a23.html	(from http://localhost/hyper-v-module/creating-os-templates-library)
13:01:57	12206/12206	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:57%20GMT	http://localhost/hyper-v-module/creating-dvd-media-library-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-dvd-media-library-tr-TR.html	(from http://localhost/hyper-v-module/creating-dvd-media-library)
13:01:58	4247/4247	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:57%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-dvd-media-library	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn646f.html	(from http://localhost/hyper-v-module/creating-dvd-media-library)
13:01:58	6282/6282	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:01:58%20GMT	http://localhost/hyper-v-module/setup-networking-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/setup-networking-tr-TR.html	(from http://localhost/hyper-v-module/setup-networking)
13:01:58	75251/75251	---M--	200	added ('OK')	image/png	etag:%220e463ffef8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_1.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_1.png	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:02:00	81173/81173	---M--	200	added ('OK')	image/png	etag:%22011950f08ccb1:0%22	http://localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_2.png	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:02:00	4227/4227	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:00%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fsetup-networking	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOne8fc.html	(from http://localhost/hyper-v-module/setup-networking)
13:02:01	25626/25626	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:00%20GMT	http://localhost/hyper-v-module/vps-networking-management-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/vps-networking-management-tr-TR.html	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:05	21814/21814	---M--	200	added ('OK')	image/png	etag:%22058917cf48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_2.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:07	64253/64253	---M--	200	added ('OK')	image/png	etag:%2203ec61f08ccb1:0%22	http://localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_3.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WebsitePanelVPSConfigurations_CB6C/image_thumb_3.png	(from http://localhost/hyper-v-module/websitepanel-vps-configurations)
13:02:09	21814/21814	---M--	200	added ('OK')	image/png	etag:%22058917cf48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:11	70956/70956	---M--	200	added ('OK')	image/png	etag:%2202aaeb6f38ccb1:0%22	http://localhost/Media/WindowsLiveWriter/SetupNetworking_D1AC/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/SetupNetworking_D1AC/image_2.png	(from http://localhost/hyper-v-module/setup-networking)
13:02:11	70956/70956	---M--	200	added ('OK')	image/png	etag:%22057dfb7f38ccb1:0%22	http://localhost/Media/WindowsLiveWriter/SetupNetworking_D1AC/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/SetupNetworking_D1AC/image_thumb.png	(from http://localhost/hyper-v-module/setup-networking)
13:02:13	36444/36444	---M--	200	added ('OK')	image/png	etag:%22058917cf48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_4.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:13	4245/4245	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:13%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fvps-networking-management	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn036b.html	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:13	7336/7336	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:13%20GMT	http://localhost/hyper-v-module/adding-server-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/adding-server-tr-TR.html	(from http://localhost/hyper-v-module/adding-server)
13:02:14	4221/4221	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:13%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fadding-server	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn558b.html	(from http://localhost/hyper-v-module/adding-server)
13:02:14	15031/15031	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:14%20GMT	http://localhost/hyper-v-module/adding-service-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/adding-service-tr-TR.html	(from http://localhost/hyper-v-module/adding-service)
13:02:15	4750/4750	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:14%20GMT	http://localhost/hyper-v-module/hyper-v-server	C:/My%20Web%20Sites/something/localhost/hyper-v-module/hyper-v-server.html	(from http://localhost/hyper-v-module/adding-service)
13:02:15	6173/6173	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:15%20GMT	http://localhost/hyper-v-module/general-settings	C:/My%20Web%20Sites/something/localhost/hyper-v-module/general-settings.html	(from http://localhost/hyper-v-module/adding-service)
13:02:16	6290/6290	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:15%20GMT	http://localhost/hyper-v-module/professor-resource-settings	C:/My%20Web%20Sites/something/localhost/hyper-v-module/professor-resource-settings.html	(from http://localhost/hyper-v-module/adding-service)
13:02:16	5126/5126	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:15%20GMT	http://localhost/hyper-v-module/dvd-media-library	C:/My%20Web%20Sites/something/localhost/hyper-v-module/dvd-media-library.html	(from http://localhost/hyper-v-module/adding-service)
13:02:17	5455/5455	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:17%20GMT	http://localhost/hyper-v-module/virtual-hard-drive	C:/My%20Web%20Sites/something/localhost/hyper-v-module/virtual-hard-drive.html	(from http://localhost/hyper-v-module/adding-service)
13:02:17	5520/5520	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:17%20GMT	http://localhost/hyper-v-module/external-network	C:/My%20Web%20Sites/something/localhost/hyper-v-module/external-network.html	(from http://localhost/hyper-v-module/adding-service)
13:02:17	5853/5853	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:17%20GMT	http://localhost/hyper-v-module/management-network	C:/My%20Web%20Sites/something/localhost/hyper-v-module/management-network.html	(from http://localhost/hyper-v-module/adding-service)
13:02:18	6126/6126	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:18%20GMT	http://localhost/hyper-v-module/private-network	C:/My%20Web%20Sites/something/localhost/hyper-v-module/private-network.html	(from http://localhost/hyper-v-module/adding-service)
13:02:18	5004/5004	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:18%20GMT	http://localhost/hyper-v-module/vps-host-name	C:/My%20Web%20Sites/something/localhost/hyper-v-module/vps-host-name.html	(from http://localhost/hyper-v-module/adding-service)
13:02:18	4758/4758	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:18%20GMT	http://localhost/hyper-v-module/automatic-start-action	C:/My%20Web%20Sites/something/localhost/hyper-v-module/automatic-start-action.html	(from http://localhost/hyper-v-module/adding-service)
13:02:19	4754/4754	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:19%20GMT	http://localhost/hyper-v-module/automatic-stop-action	C:/My%20Web%20Sites/something/localhost/hyper-v-module/automatic-stop-action.html	(from http://localhost/hyper-v-module/adding-service)
13:02:19	4223/4223	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:19%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fadding-service	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnec65.html	(from http://localhost/hyper-v-module/adding-service)
13:02:19	5968/5968	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:19%20GMT	http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-pool-of-external-ip-addresses-tr-TR.html	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:24	74193/74193	---M--	200	added ('OK')	image/png	etag:%22085c27df48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb_1.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb_1.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:26	70987/70987	---M--	200	added ('OK')	image/png	etag:%22085c27df48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_6.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_6.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:26	70987/70987	---M--	200	added ('OK')	image/png	etag:%220b2f37ef48ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VPSNetworkingManagement_D2F7/image_thumb_2.png	(from http://localhost/hyper-v-module/vps-networking-management)
13:02:26	39904/39904	---M--	200	added ('OK')	image/png	etag:%22047e9e1fc8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_2.png	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:27	4271/4271	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:26%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-pool-of-external-ip-addresses	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnfcad.html	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:27	6914/6914	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:27%20GMT	http://localhost/hyper-v-module/creating-virtual-server-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-virtual-server-tr-TR.html	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:28	14789/14789	---M--	200	added ('OK')	image/png	etag:%22047e9e1fc8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_4.png	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:28	7893/7893	---M--	200	added ('OK')	image/png	etag:%22081bc56fd8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_2.png	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:29	14789/14789	---M--	200	added ('OK')	image/png	etag:%22047e9e1fc8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_thumb_1.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_thumb_1.png	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:29	7893/7893	---M--	200	added ('OK')	image/png	etag:%220aeed57fd8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_thumb.png	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:30	4241/4241	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:29%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-virtual-server	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn5adf.html	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:30	9973/9973	---M--	200	added ('OK')	image/png	etag:%220aeed57fd8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_4.png	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:31	39904/39904	---M--	200	added ('OK')	image/png	etag:%22047e9e1fc8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingPoolofExternalIPAddresses_E10D/image_thumb.png	(from http://localhost/hyper-v-module/creating-pool-of-external-ip-addresses)
13:02:31	9973/9973	---M--	200	added ('OK')	image/png	etag:%220aeed57fd8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_thumb_1.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingVirtualServer_E1D3/image_thumb_1.png	(from http://localhost/hyper-v-module/creating-virtual-server)
13:02:31	4265/4265	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:31%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fadministrator-guide%2Fvirtual-private-servers-policy	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn2c2f.html	(from http://localhost/administrator-guide/virtual-private-servers-policy)
13:02:31	54011/54011	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:31%20GMT	http://localhost/administrator-guide/vps-summary-letter-tr-TR	C:/My%20Web%20Sites/something/localhost/administrator-guide/vps-summary-letter-tr-TR.html	(from http://localhost/administrator-guide/vps-summary-letter)
13:02:32	4241/4241	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:31%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fadministrator-guide%2Fvps-summary-letter	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnd2b3.html	(from http://localhost/administrator-guide/vps-summary-letter)
13:02:33	7444/7444	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:32%20GMT	http://localhost/hyper-v-module/creating-hosting-plan-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-hosting-plan-tr-TR.html	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:34	47296/47296	---M--	200	added ('OK')	image/png	etag:%22078aa9ab36ccb1:0%22	http://localhost/Media/WindowsLiveWriter/VirtualPrivateServersPolicy_D1CA/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/VirtualPrivateServersPolicy_D1CA/image_4.png	(from http://localhost/administrator-guide/virtual-private-servers-policy)
13:02:40	42787/42787	---M--	200	added ('OK')	image/png	etag:%22024f8caff8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_2.png	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:40	40621/40621	---M--	200	added ('OK')	image/png	etag:%2205129ccff8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_4.png	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:40	42787/42787	---M--	200	added ('OK')	image/png	etag:%22024f8caff8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_thumb.png	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:40	40621/40621	---M--	200	added ('OK')	image/png	etag:%2205129ccff8ccb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_thumb_1.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingHostingPlan_E59A/image_thumb_1.png	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:40	4237/4237	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:40%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-hosting-plan	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn57ac.html	(from http://localhost/hyper-v-module/creating-hosting-plan)
13:02:40	6292/6292	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:40%20GMT	http://localhost/hyper-v-module/creating-user-account-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/creating-user-account-tr-TR.html	(from http://localhost/hyper-v-module/creating-user-account)
13:02:41	4237/4237	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:41%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fcreating-user-account	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn17fd.html	(from http://localhost/hyper-v-module/creating-user-account)
13:02:41	6004/6004	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:41%20GMT	http://localhost/hyper-v-module/allocating-hosting-space-ip-addresses-tr-TR	C:/My%20Web%20Sites/something/localhost/hyper-v-module/allocating-hosting-space-ip-addresses-tr-TR.html	(from http://localhost/hyper-v-module/allocating-hosting-space-ip-addresses)
13:02:44	27003/27003	---M--	200	added ('OK')	image/png	etag:%2207252908dcb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingUserAccount_E68E/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingUserAccount_E68E/image_2.png	(from http://localhost/hyper-v-module/creating-user-account)
13:02:45	27003/27003	---M--	200	added ('OK')	image/png	etag:%22034562a08dcb1:0%22	http://localhost/Media/WindowsLiveWriter/CreatingUserAccount_E68E/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/CreatingUserAccount_E68E/image_thumb.png	(from http://localhost/hyper-v-module/creating-user-account)
13:02:52	62395/62395	---M--	200	added ('OK')	image/png	etag:%2204f1fa508dcb1:0%22	http://localhost/Media/WindowsLiveWriter/AllocatingHostingSpaceIPAddresses_E75D/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/AllocatingHostingSpaceIPAddresses_E75D/image_2.png	(from http://localhost/hyper-v-module/allocating-hosting-space-ip-addresses)
13:02:52	62395/62395	---M--	200	added ('OK')	image/png	etag:%2204f1fa508dcb1:0%22	http://localhost/Media/WindowsLiveWriter/AllocatingHostingSpaceIPAddresses_E75D/image_thumb.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/AllocatingHostingSpaceIPAddresses_E75D/image_thumb.png	(from http://localhost/hyper-v-module/allocating-hosting-space-ip-addresses)
13:02:52	4269/4269	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2019:02:52%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Fhyper-v-module%2Fallocating-hosting-space-ip-addresses	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnb689.html	(from http://localhost/hyper-v-module/allocating-hosting-space-ip-addresses)
